t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
2025-10-21T22:22:10.885764,grail,grabbing,5,True,bab402329d33,6.7663969966815785,latency-08948317528c.csv
2025-10-21T22:22:11.399823,shrek3,at,134,True,ae1bf9faa4f3,5.886344002647093,latency-08948317528c.csv
2025-10-21T22:22:11.912741,grail,54,2,True,686bdd44bd9e,5.985556999803521,latency-08948317528c.csv
2025-10-21T22:22:12.426336,shrek,DONKEY,320,True,bab402329d33,6.001860001560999,latency-08948317528c.csv
2025-10-21T22:22:12.939572,shrek3,to,511,True,ae1bf9faa4f3,6.556644999363925,latency-08948317528c.csv
2025-10-21T22:22:13.453617,grail,Michael,11,True,686bdd44bd9e,7.246837998536648,latency-08948317528c.csv
2025-10-21T22:22:13.967862,shrek3,WHITE,45,True,bab402329d33,7.13510000059614,latency-08948317528c.csv
2025-10-21T22:22:14.483760,shrek3,"Bay""",0,True,ae1bf9faa4f3,6.035681999492226,latency-08948317528c.csv
2025-10-21T22:22:14.996621,grail,"Peng,",0,True,686bdd44bd9e,15.821146000234876,latency-08948317528c.csv
2025-10-21T22:22:15.531452,grail,feel,11,True,bab402329d33,5.626844002108555,latency-08948317528c.csv
2025-10-21T22:22:16.044650,grail,-,259,True,ae1bf9faa4f3,6.40846500027692,latency-08948317528c.csv
2025-10-21T22:22:16.559810,shrek,stairs,7,True,686bdd44bd9e,9.022457998071332,latency-08948317528c.csv
2025-10-21T22:22:17.079092,grail,the,1600,True,bab402329d33,9.138697001617402,latency-08948317528c.csv
2025-10-21T22:22:17.597799,grail,grabbing,5,True,ae1bf9faa4f3,8.55046200013021,latency-08948317528c.csv
2025-10-21T22:22:18.116180,shrek3,Final,119,True,686bdd44bd9e,8.80512000003364,latency-08948317528c.csv
2025-10-21T22:22:18.635121,shrek,I,386,True,bab402329d33,9.397779998835176,latency-08948317528c.csv
2025-10-21T22:22:19.154812,shrek,rising,1,True,ae1bf9faa4f3,8.417436001764145,latency-08948317528c.csv
2025-10-21T22:22:19.673160,shrek,FARQUAAD,84,True,686bdd44bd9e,8.682814997882815,latency-08948317528c.csv
2025-10-21T22:22:20.192293,shrek,true,20,True,bab402329d33,8.424621999438386,latency-08948317528c.csv
2025-10-21T22:22:20.710785,shrek,SHREK,433,True,ae1bf9faa4f3,9.01784899906488,latency-08948317528c.csv
2025-10-21T22:22:21.229960,shrek3,with,112,True,686bdd44bd9e,9.315026003605452,latency-08948317528c.csv
2025-10-21T22:22:21.749322,shrek,swamp,18,True,bab402329d33,10.22523399660713,latency-08948317528c.csv
2025-10-21T22:22:22.269988,grail,upon,13,True,ae1bf9faa4f3,8.602874997450272,latency-08948317528c.csv
2025-10-21T22:22:22.790228,grail,pause,10,True,686bdd44bd9e,8.317638999869814,latency-08948317528c.csv
2025-10-21T22:22:23.308201,shrek3,CHARMING,232,True,bab402329d33,7.902346998889698,latency-08948317528c.csv
2025-10-21T22:22:23.825425,grail,king,136,True,ae1bf9faa4f3,8.605907001765445,latency-08948317528c.csv
2025-10-21T22:22:24.341794,grail,dancing,10,True,686bdd44bd9e,8.384053999179741,latency-08948317528c.csv
2025-10-21T22:22:24.859564,shrek,FIONA,211,True,bab402329d33,8.079808998445515,latency-08948317528c.csv
2025-10-21T22:22:25.377574,shrek3,field,3,True,ae1bf9faa4f3,8.061628999712411,latency-08948317528c.csv
2025-10-21T22:22:25.895301,shrek3,BOAT,32,True,686bdd44bd9e,8.544445998268202,latency-08948317528c.csv
2025-10-21T22:22:26.413986,shrek3,youre,0,True,bab402329d33,8.558353001717478,latency-08948317528c.csv
2025-10-21T22:22:26.932967,shrek,SHREK,433,True,ae1bf9faa4f3,8.18323000203236,latency-08948317528c.csv
2025-10-21T22:22:27.450501,shrek3,of,275,True,686bdd44bd9e,7.955199998832541,latency-08948317528c.csv
2025-10-21T22:22:27.969097,shrek,gone,3,True,bab402329d33,8.537727997463662,latency-08948317528c.csv
2025-10-21T22:22:28.487469,shrek3,TO,511,True,ae1bf9faa4f3,8.320482000272023,latency-08948317528c.csv
2025-10-21T22:22:29.006265,shrek3,Guards,23,True,686bdd44bd9e,9.970629998861114,latency-08948317528c.csv
2025-10-21T22:22:29.526407,shrek,CROWD,5,True,bab402329d33,9.000450001622085,latency-08948317528c.csv
2025-10-21T22:22:30.046297,shrek,transport,1,True,ae1bf9faa4f3,9.0561479992175,latency-08948317528c.csv
2025-10-21T22:22:30.565825,grail,19Prince,0,True,686bdd44bd9e,9.345474001747789,latency-08948317528c.csv
2025-10-21T22:22:31.084667,shrek3,an,51,True,bab402329d33,15.413393997732785,latency-08948317528c.csv
2025-10-21T22:22:31.613381,grail,ANOTHER,25,True,ae1bf9faa4f3,8.375063000130467,latency-08948317528c.csv
2025-10-21T22:22:32.131422,shrek,a,305,True,686bdd44bd9e,8.484061003400711,latency-08948317528c.csv
2025-10-21T22:22:32.650182,grail,on,139,True,bab402329d33,8.474508998915553,latency-08948317528c.csv
2025-10-21T22:22:33.169123,shrek,SHREK,433,True,ae1bf9faa4f3,8.68569899830618,latency-08948317528c.csv
2025-10-21T22:22:33.688025,grail,them,41,True,686bdd44bd9e,8.778721999988193,latency-08948317528c.csv
2025-10-21T22:22:34.206860,shrek3,WHITE,45,True,bab402329d33,8.88685300014913,latency-08948317528c.csv
2025-10-21T22:22:34.726292,shrek3,get,39,True,ae1bf9faa4f3,7.215846999315545,latency-08948317528c.csv
2025-10-21T22:22:35.243270,grail,the,1600,True,686bdd44bd9e,8.02531400040607,latency-08948317528c.csv
2025-10-21T22:22:35.761029,shrek3,Donkey,243,True,bab402329d33,8.594671002356336,latency-08948317528c.csv
2025-10-21T22:22:36.279994,shrek3,ruby,1,True,ae1bf9faa4f3,9.044443002494518,latency-08948317528c.csv
2025-10-21T22:22:36.798902,shrek,your,49,True,686bdd44bd9e,9.053533998667262,latency-08948317528c.csv
2025-10-21T22:22:37.318092,shrek3,Whoa,7,True,bab402329d33,9.90286599699175,latency-08948317528c.csv
2025-10-21T22:22:37.842117,shrek3,of,275,True,ae1bf9faa4f3,8.252615996752866,latency-08948317528c.csv
2025-10-21T22:22:38.360884,grail,about,49,True,686bdd44bd9e,9.537646001263056,latency-08948317528c.csv
2025-10-21T22:22:38.880321,shrek3,Artie,213,True,bab402329d33,9.24354100061464,latency-08948317528c.csv
2025-10-21T22:22:39.398894,grail,Ecky-Ecky-Ecky,1,True,686bdd44bd9e,9.21110499984934,latency-08948317528c.csv
2025-10-21T22:22:39.917925,shrek,to,268,True,ae1bf9faa4f3,2581.5298880006594,latency-08948317528c.csv
2025-10-21T22:22:43.007323,shrek3,SCHOOL,14,True,ae1bf9faa4f3,8.187059000192676,latency-08948317528c.csv
2025-10-21T22:22:43.523982,shrek,old,10,True,ae1bf9faa4f3,8.70936999854166,latency-08948317528c.csv
2025-10-21T22:22:44.041852,grail,going,21,True,ae1bf9faa4f3,7.964591000927612,latency-08948317528c.csv
2025-10-21T22:22:44.558213,grail,time,33,True,ae1bf9faa4f3,8.52767899777973,latency-08948317528c.csv
2025-10-21T22:22:45.077388,shrek3,PRINCE,207,True,ae1bf9faa4f3,8.032510999328224,latency-08948317528c.csv
2025-10-21T22:22:45.594790,shrek3,OGRE,39,True,ae1bf9faa4f3,8.926958002120955,latency-08948317528c.csv
2025-10-21T22:22:46.114486,shrek,whole,10,True,686bdd44bd9e,8.794838002359029,latency-08948317528c.csv
