t_start_utc,file,keyword,count,from_cache,server,latency_ms
2025-10-21T21:46:59.970349,shrek3,ho,8,True,57fefb7e7021,7.836188000510447
2025-10-21T21:47:00.490339,shrek3,Third,121,True,3b5622ea6070,8.487789000355406
2025-10-21T21:47:01.010572,shrek,SHREK,433,True,f29441e0e0be,9.484373000304913
2025-10-21T21:47:01.541721,grail,toward,10,False,57fefb7e7021,19.40398100123275
2025-10-21T21:47:02.074058,shrek,I,386,True,3b5622ea6070,8.135088999551954
2025-10-21T21:47:02.592127,grail,LTD,6,False,f29441e0e0be,15.795647999766516
2025-10-21T21:47:03.119631,shrek3,DWARF,10,False,57fefb7e7021,17.242267000256106
2025-10-21T21:47:03.647283,grail,is,317,True,3b5622ea6070,10.270811002556002
2025-10-21T21:47:04.177702,grail,king,136,False,f29441e0e0be,15.327840999816544
2025-10-21T21:47:04.704143,grail,it,279,True,57fefb7e7021,9.513034001429332
2025-10-21T21:47:05.224492,shrek3,Arg,1,False,3b5622ea6070,17.16551199933747
2025-10-21T21:47:05.751453,grail,Footnote,4,False,f29441e0e0be,14.382273999217432
2025-10-21T21:47:06.276083,grail,upon,13,False,57fefb7e7021,14.921580001100665
2025-10-21T21:47:06.801859,grail,Who’s,3,True,3b5622ea6070,8.24170199848595
2025-10-21T21:47:07.321108,shrek3,Final,119,False,f29441e0e0be,17.256823000934673
2025-10-21T21:47:07.848709,grail,pause,10,False,57fefb7e7021,15.16110100055812
2025-10-21T21:47:08.374848,shrek,DONKEY,320,True,3b5622ea6070,8.611399000074016
2025-10-21T21:47:08.893465,shrek3,boomerang,1,False,f29441e0e0be,21.289690001140116
2025-10-21T21:47:09.426025,shrek3,an,51,False,57fefb7e7021,16.75388899820973
2025-10-21T21:47:09.953979,shrek3,ho,8,True,3b5622ea6070,8.07106600041152
2025-10-21T21:47:10.472026,shrek,GUARD,25,False,f29441e0e0be,14.320886999485083
2025-10-21T21:47:10.997012,shrek3,Be,71,False,57fefb7e7021,29.877882003347622
2025-10-21T21:47:11.543427,shrek,DONKEY,320,True,3b5622ea6070,8.530600000085542
2025-10-21T21:47:12.064949,grail,to,718,True,f29441e0e0be,9.005028998217313
2025-10-21T21:47:12.583540,grail,the,1600,True,57fefb7e7021,9.956149002391612
2025-10-21T21:47:13.103119,shrek3,did,14,True,3b5622ea6070,6.489278999652015
2025-10-21T21:47:13.621554,shrek,baby,3,False,f29441e0e0be,14.429808001295896
2025-10-21T21:47:14.145959,grail,Cleveland,3,True,57fefb7e7021,8.892796999134589
2025-10-21T21:47:14.665731,grail,sell,1,False,3b5622ea6070,17.893872998683946
2025-10-21T21:47:15.194503,grail,lost,6,True,f29441e0e0be,8.109247999527724
2025-10-21T21:47:15.713238,shrek,Shrek,433,True,57fefb7e7021,8.344491998286685
2025-10-21T21:47:16.231875,shrek3,2,8,False,3b5622ea6070,16.466000000946224
2025-10-21T21:47:16.759214,shrek,FIONA'S,3,True,f29441e0e0be,9.49285499882535
2025-10-21T21:47:17.279158,shrek3,of,275,True,57fefb7e7021,9.295081999880495
2025-10-21T21:47:17.797702,shrek,SHREK,433,True,3b5622ea6070,9.120938000705792
2025-10-21T21:47:18.321232,grail,rows,1,False,f29441e0e0be,18.62830599930021
2025-10-21T21:47:18.850038,shrek3,time,23,True,57fefb7e7021,8.946428999479394
2025-10-21T21:47:19.370180,shrek3,us,12,True,3b5622ea6070,8.116139000776457
2025-10-21T21:47:19.888939,shrek,ogre,27,True,f29441e0e0be,11.55009399735718
2025-10-21T21:47:20.410675,grail,upon,13,True,57fefb7e7021,7.751912999083288
2025-10-21T21:47:20.928452,grail,To,718,True,3b5622ea6070,31.49267300250358
2025-10-21T21:47:21.512382,shrek3,supposed,11,False,f29441e0e0be,19.184430999303004
2025-10-21T21:47:22.043037,grail,Cleveland,3,True,57fefb7e7021,8.159878001606558
2025-10-21T21:47:22.560991,grail,are,114,False,3b5622ea6070,18.043195002974244
