pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
2,023a5c77f4c3,2025-10-15T11:45:51.682616,grail,are,114,True,a45d25883979,10.9796289998485,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:51.806122,shrek,DONKEY,320,True,a45d25883979,7.7940940000189585,latency-023a5c77f4c3.csv
2,023a5c77f4c3,2025-10-15T11:45:51.922507,shrek3,Cinderella,21,True,a45d25883979,13.204058000155785,latency-023a5c77f4c3.csv
1,03465fd5a66f,2025-10-15T11:44:50.841711,grail,"collective,",0,False,a45d25883979,13.85489999984202,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:50.963331,shrek3,you,328,False,a45d25883979,20.226853999702143,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:51.091280,shrek3,Whoa,7,False,a45d25883979,22.045772999717883,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:51.224350,shrek3,WOLF,7,False,a45d25883979,16.684635000274284,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:51.355917,shrek,after,10,False,a45d25883979,20.2788110000256,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:51.483972,shrek,token,1,False,a45d25883979,15.912292999928468,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:51.607246,grail,To,718,True,a45d25883979,5.781465999916691,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:51.723070,grail,the,1600,False,72ad01c69167,18.01289800005179,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:51.849987,shrek3,SCHOOL,14,False,72ad01c69167,23.94618400012405,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:51.980895,shrek,SHREK,433,False,72ad01c69167,14.036954999937734,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:52.107110,shrek3,an,51,False,72ad01c69167,18.577431000267097,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:52.234734,shrek,true,20,False,a45d25883979,14.64708100002099,latency-03465fd5a66f.csv
1,03465fd5a66f,2025-10-15T11:44:52.359906,grail,LANCELOT,59,False,a45d25883979,14.461574000051767,latency-03465fd5a66f.csv
